0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
5/24/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
5/25/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
5/26/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
5/27/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
5/28/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/1/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/2/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/3/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/4/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/7/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/8/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/9/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/10/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/11/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/14/10,6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20
6/15/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/17/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/18/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/21/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/22/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/23/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/24/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/25/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/28/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/29/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
6/30/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/1/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/2/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/6/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/7/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/8/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/9/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/12/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/13/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/14/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/15/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/16/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/19/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/20/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/21/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/22/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/23/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/26/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/27/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/28/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/29/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
7/30/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
8/2/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
8/3/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
8/4/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
8/5/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
8/6/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
8/9/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
8/10/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
8/11/10,9/15/10,12/15/10,3/16/11,6/15/11,9/21/11,12/21/11,3/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20
